Channel Name,Channel Type,Rx Frequency,Tx Frequency,Color Code,Timeslot,Contact,Rx Group,Scanlist,RX CTCSS,TX CTCSS,Squelch,Power,Bandwidth,Rx Only,Auto Scan,Tx Admit,TOT,TOT Rekey,Tx Signaling,Rx Signaling,Privacy Group,Emergency System,Unknown3,Unknown5,Unknown13,Unknown14,Uknown15,Unknown30,Unknown31
CB29 PacHwy Bruc,Analogue,477.12500,477.12500, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB30 EmgB'cast,Analogue,477.15000,477.15000, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB39,Analogue,477.37500,477.37500, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB40 Truckies,Analogue,477.40000,477.40000, 1,1,None,None,CB,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB41 dup,Analogue,476.43750,477.18750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB42 dup,Analogue,476.46250,477.21250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB43 dup,Analogue,476.48750,477.23750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB44 dup,Analogue,476.51250,477.26250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB45 dup,Analogue,476.53750,477.28750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB46 dup,Analogue,476.56250,477.31250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB47 dup,Analogue,476.58750,477.33750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB48 dup,Analogue,476.61250,477.36250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB49,Analogue,476.63750,476.63750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB50,Analogue,476.66250,476.66250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB51,Analogue,476.68750,476.68750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB52,Analogue,476.71250,476.71250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB53,Analogue,476.73750,476.73750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB54,Analogue,476.76250,476.76250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB55,Analogue,476.78750,476.78750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB56,Analogue,476.81250,476.81250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB57,Analogue,476.83750,476.83750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB58,Analogue,476.86250,476.86250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB59,Analogue,476.88750,476.88750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB60,Analogue,476.91250,476.91250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB64,Analogue,477.01250,477.01250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB65,Analogue,477.03750,477.03750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB66,Analogue,477.06250,477.06250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB67,Analogue,477.08750,477.08750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB68,Analogue,477.11250,477.11250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB69,Analogue,477.13750,477.13750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB70,Analogue,477.16250,477.16250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB79,Analogue,477.38750,477.38750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB80,Analogue,477.41250,477.41250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB39,Analogue,477.37500,477.37500, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB40 Truckies,Analogue,477.40000,477.40000, 1,1,None,None,CB,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB41 dup,Analogue,476.43750,477.18750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB42 dup,Analogue,476.46250,477.21250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB43 dup,Analogue,476.48750,477.23750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB44 dup,Analogue,476.51250,477.26250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB45 dup,Analogue,476.53750,477.28750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB46 dup,Analogue,476.56250,477.31250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB47 dup,Analogue,476.58750,477.33750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB48 dup,Analogue,476.61250,477.36250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB49,Analogue,476.63750,476.63750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB50,Analogue,476.66250,476.66250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB51,Analogue,476.68750,476.68750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB52,Analogue,476.71250,476.71250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB53,Analogue,476.73750,476.73750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB54,Analogue,476.76250,476.76250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB55,Analogue,476.78750,476.78750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB56,Analogue,476.81250,476.81250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB57,Analogue,476.83750,476.83750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB58,Analogue,476.86250,476.86250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB59,Analogue,476.88750,476.88750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB60,Analogue,476.91250,476.91250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB64,Analogue,477.01250,477.01250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB65,Analogue,477.03750,477.03750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB66,Analogue,477.06250,477.06250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB67,Analogue,477.08750,477.08750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB68,Analogue,477.11250,477.11250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB69,Analogue,477.13750,477.13750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB70,Analogue,477.16250,477.16250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB79,Analogue,477.38750,477.38750, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB80,Analogue,477.41250,477.41250, 1,1,None,None,None,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
