name,mode,rx freq,tx freq,bandwidth,auto scan,squelch mode,lone worker,talk around,rx only,repeater slot,colour code,private call confirmed,data call confirmed,privacy mode,privacy key,emergency alarm ack,compressed udp data header,display ptt id,reverse burst turn off code,qt reverse,vox,gps system,admit criteria,rx rel freq,tx rel freq,tx power,scan list,contact,rx group,emergency system,tx time out,tx time out rekey delay,decode 1,decode 2,decode 3,decode 4,decode 5,decode 6,decode 7,decode 8,tx dtmf,rx dtmf,rx ctcss cdcss,tx ctcss cdcss,tx gps info,rx gps info
64 TG5 ts2 VK/ZL,2,43820000,43280000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 55,    3,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
64 TG505 DMR+   ,2,43820000,43280000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 55,   15,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
64 TG5056 WA    ,2,43820000,43280000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 55,    0,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 6RGF Scan  ,2,43812500,43312500,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,    1,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG9 ts1    ,2,43812500,43312500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,    5,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG9 ts2    ,2,43812500,43312500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,    5,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG91 WW    ,2,43812500,43312500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   39,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG913 WWE  ,2,43812500,43312500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   40,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG923 EU E ,2,43812500,43312500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   41,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG95 SthPac,2,43812500,43312500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   42,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG505 AU   ,2,43812500,43312500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   15,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG5050 +AU ,2,43812500,43312500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   29,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG5051 ACT ,2,43812500,43312500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   30,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG5052 NSW ,2,43812500,43312500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   31,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG5053 Vic ,2,43812500,43312500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   32,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG5054 Qld ,2,43812500,43312500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   33,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG5055 SA  ,2,43812500,43312500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   34,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG5956 WA  ,2,43812500,43312500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   35,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 TG5057 Tas ,2,43812500,43312500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   36,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 Rfl Discnct,2,43812500,43312500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   27,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm61 Rpt Status ,2,43812500,43312500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 56,   28,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. 7RCR Scan   ,2,43852500,43352500,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,    1,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG1 WW Call ,2,43852500,43352500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,    2,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70 TG5 VK Bcast ,2,43852500,43352500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,    3,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70 TG8 S1 TAS W ,2,43852500,43352500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,    4,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG8 S2 LOC  ,2,43852500,43352500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,    4,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG9 S1 LOC  ,2,43852500,43352500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG113 UA ENG,2,43852500,43352500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,    9,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG123 UA ENG,2,43852500,43352500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,   10,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG153 SthPac,2,43852500,43352500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,   13,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG505 AU W  ,2,43852500,43352500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,   15,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG3800 +    ,2,43852500,43352500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,   17,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG3801 ACT  ,2,43852500,43352500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,   18,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG3802 NSW  ,2,43852500,43352500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,   19,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG3803 VIC  ,2,43852500,43352500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,   20,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG3805 SA   ,2,43852500,43352500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,   22,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG3807 TAS  ,2,43852500,43352500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,   24,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
70. TG9 REFL    ,2,43852500,43352500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 57,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. 7RAA Scan   ,2,43841250,43141250,0,1,1,0,0,1,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,    1,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG1 W/W CALL,2,43841250,43141250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,    2,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG5 VK Bcast,2,43841250,43141250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,    3,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG8 S1 TAS W,2,43841250,43141250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,    4,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG8 S2 LOC  ,2,43841250,43141250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,    4,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG9 LOC     ,2,43841250,43141250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG13 WWE    ,2,43841250,43141250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,    6,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG113 UA ENG,2,43841250,43141250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,    9,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG123 UA ENG,2,43841250,43141250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,   10,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG153 SthPac,2,43841250,43141250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,   13,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG505 AU    ,2,43841250,43141250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,   15,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG3800 +    ,2,43841250,43141250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,   17,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG3801 ACT  ,2,43841250,43141250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,   18,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG3802 NSW  ,2,43841250,43141250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,   19,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71.TG3803 VIC   ,2,43841250,43141250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,   20,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG3805 SA   ,2,43841250,43141250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,   22,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG3807 TAS  ,2,43841250,43141250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,   24,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
71. TG9 REFL    ,2,43841250,43141250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 58,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. 7RJD Scan   ,2,43870000,43170000,0,1,1,0,0,1,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,    1,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG1 W/W CALL,2,43870000,43170000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,    2,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG5 VK Bcast,2,43870000,43170000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,    3,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG8 S1 TAS  ,2,43870000,43170000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,    4,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG8 S2 LOC  ,2,43870000,43170000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,    4,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG9 S1 LOC  ,2,43870000,43170000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG13 WWE    ,2,43870000,43170000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,    6,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG113 UA ENG,2,43870000,43170000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,    9,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG123 UA ENG,2,43870000,43170000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,   10,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG153 SthPac,2,43870000,43170000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,   13,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG505 AU    ,2,43870000,43170000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,   15,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG3800 +    ,2,43870000,43170000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,   17,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG3801 ACT  ,2,43870000,43170000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,   18,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG3802 NSW  ,2,43870000,43170000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,   19,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG3803 VIC  ,2,43870000,43170000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,   20,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG3805 SA   ,2,43870000,43170000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,   22,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG3807 TAS  ,2,43870000,43170000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,   24,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
72. TG9 REFL    ,2,43870000,43170000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 59,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK1RGI Ginnini  ,1,43805000,43305000,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 65,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 2325,1,1
VK1RBM Issacs   ,1,43995000,43395000,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 65,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 2325,1,1
VK2RLJ Perisher ,1,43845000,43345000,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RHR HRange   ,1,43802500,43302500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RTW Wagga    ,1,43802500,43302500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 2325,1,1
VK2RGN MtGray   ,1,43995000,43495000,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RWM Grenfell ,1,43832500,43332500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RAO Cnobolas ,1,43872500,43372500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RAY Albury   ,1,43857500,43357500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RBV Sydney   ,1,43811250,43271250,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 2325,1,1
VK2RHK Wyee     ,1,43812500,43312500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RMU NowraHill,1,43812500,43312500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 2325,1,1
VK2RMB TerryHill,1,43817500,43317500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 2325,1,1
VK2RWS BerowraNt,1,43827500,43327500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 2325,1,1
VK2REE Taree    ,1,43832500,43332500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RHT Chatswood,1,43835000,43335000,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 2325,1,1
VK2RBM Lawson1  ,1,43837500,43337500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 4656,1,1
VK2RCN PortMcqre,1,43842500,43342500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 4656,1,1
VK2RLE Engadine ,1,43842500,43342500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RCF Carlingfd,1,43845000,43345000,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 2325,1,1
VK2RRS Lewisham ,1,43847500,43347500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RPM PortMcqre,1,43852500,43352500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 4656,1,1
VK2RWI Dural    ,1,43852500,43352500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RHC Hurstvill,1,43855000,43355000,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2ROT Paddingtn,1,43857500,43357500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 2325,1,1
VK2RWI Dural1   ,1,43860000,43360000,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RFG Cambltwn ,1,43865000,43165000,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 2325,1,1
VK2RDC WoyWoy   ,1,43865000,43365000,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 2325,1,1
VK2RNC MtSgarL1 ,1,43867500,43367500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RSH Mittagong,1,43937500,43437500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1,  0,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
NE Vic Scan     ,1,43942500,43442500,2,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 1,0,0,0,1, 62,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK3RAY Albury   ,1,43857500,43357500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 1,0,0,0,1, 62,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK3RNE BigBen   ,1,43942500,43442500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 1,0,0,0,1, 62,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK3RNU Wang     ,1,43852500,43352500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 1,0,0,0,1, 62,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK2RWB Mulwala  ,1,43965000,43465000,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 1,0,0,0,1, 62,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535, 4656,1,1
VK3RSU ChsnVale ,1,43942500,43442500,2,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 1,0,0,0,1, 62,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
Adl Scan        ,1,43992500,43492500,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 1,0,0,0,1, 61,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
VK5RAD Crafers  ,1,43992500,43492500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 1,0,0,0,1, 61,    0,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
